age,work-class,education,education-num,marital-status,occupation,relationship,race,sex,capitical-gain,capital-loss,hours-per-week,native-country,income
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,14084,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,14344,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,1974,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,3325,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,1590,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,10520,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,1669,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,4650,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,27828,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Asian-Pac-Islander,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,2174,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,4650,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,2001,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Other,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Asian-Pac-Islander,Male,0,1876,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,4416,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,1617,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Asian-Pac-Islander,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,25124,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Asian-Pac-Islander,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,8614,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,1974,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,13550,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Other,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Asian-Pac-Islander,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,2174,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,594,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,2174,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,4787,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,1340,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Asian-Pac-Islander,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Amer-Indian-Eskimo,Male,0,1980,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,10-12,Spouse not present,Any,Not-in-family,White,Male,0,0,0-80,Any,<=50K
