age,work-class,education,education-num,marital-status,occupation,relationship,race,sex,capitical-gain,capital-loss,hours-per-week,native-country,income
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,>50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,3770,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,2174,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,99999,0,40-80,North America,>50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Other,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Other,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,1617,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,2964,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Amer-Indian-Eskimo,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,1138,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,625,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Other,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,653,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,1506,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Other,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,2329,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,625,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Asian-Pac-Islander,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Asian-Pac-Islander,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Amer-Indian-Eskimo,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Asian-Pac-Islander,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,914,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Asian-Pac-Islander,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Amer-Indian-Eskimo,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,2597,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,2977,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,3900,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Amer-Indian-Eskimo,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,Black,Female,6849,0,40-80,North America,<=50K
any,Any,Below higher education,0-10,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
